constructorResultsId,raceId,constructorId,points,status,name,year
16338,1062,1,0.0,\N,McLaren,2021
16339,1062,210,0.0,\N,Haas F1 Team,2021
16340,1063,9,12.5,\N,Red Bull,2021
16341,1063,3,10.0,\N,Williams,2021
16342,1063,131,7.5,\N,Mercedes,2021
16343,1063,1,6.0,\N,McLaren,2021
16344,1063,117,5.0,\N,Aston Martin,2021
16345,1063,213,4.0,\N,AlphaTauri,2021
16346,1063,214,3.0,\N,Alpine F1 Team,2021
16347,1063,6,2.5,\N,Ferrari,2021
16348,1063,51,0.0,\N,Alfa Romeo,2021
16349,1063,210,0.0,\N,Haas F1 Team,2021
16350,1064,9,29.0,\N,Red Bull,2021
16351,1064,131,34.0,\N,Mercedes,2021
16352,1064,213,12.0,\N,AlphaTauri,2021
16353,1064,6,16.0,\N,Ferrari,2021
16354,1064,214,10.0,\N,Alpine F1 Team,2021
16355,1064,1,1.0,\N,McLaren,2021
16356,1064,117,0.0,\N,Aston Martin,2021
16357,1064,51,0.0,\N,Alfa Romeo,2021
16358,1064,3,0.0,\N,Williams,2021
16359,1064,210,0.0,\N,Haas F1 Team,2021
16360,1065,1,45.0,\N,McLaren,2021
16361,1065,131,18.0,\N,Mercedes,2021
16362,1065,6,20.0,\N,Ferrari,2021
16363,1065,9,12.0,\N,Red Bull,2021
16364,1065,117,6.0,\N,Aston Martin,2021
16365,1065,214,5.0,\N,Alpine F1 Team,2021
16366,1065,3,2.0,\N,Williams,2021
16367,1065,51,0.0,\N,Alfa Romeo,2021
16368,1065,210,0.0,\N,Haas F1 Team,2021
16369,1065,213,0.0,\N,AlphaTauri,2021
16370,1066,131,35.0,\N,Mercedes,2021
16371,1066,9,20.0,\N,Red Bull,2021
16372,1066,6,15.0,\N,Ferrari,2021
16373,1066,1,19.0,\N,McLaren,2021
16374,1066,214,8.0,\N,Alpine F1 Team,2021
16375,1066,51,4.0,\N,Alfa Romeo,2021
16376,1066,3,1.0,\N,Williams,2021
16377,1066,117,0.0,\N,Aston Martin,2021
16378,1066,213,0.0,\N,AlphaTauri,2021
16379,1066,210,0.0,\N,Haas F1 Team,2021
16380,1067,131,36.0,\N,Mercedes,2021
16381,1067,9,33.0,\N,Red Bull,2021
16382,1067,6,16.0,\N,Ferrari,2021
16383,1067,213,8.0,\N,AlphaTauri,2021
16384,1067,1,6.0,\N,McLaren,2021
16385,1067,117,2.0,\N,Aston Martin,2021
16386,1067,214,1.0,\N,Alpine F1 Team,2021
16387,1067,51,0.0,\N,Alfa Romeo,2021
16388,1067,3,0.0,\N,Williams,2021
16389,1067,210,0.0,\N,Haas F1 Team,2021
16390,1069,9,40.0,\N,Red Bull,2021
16391,1069,131,27.0,\N,Mercedes,2021
16392,1069,6,18.0,\N,Ferrari,2021
16393,1069,1,14.0,\N,McLaren,2021
16394,1069,213,2.0,\N,AlphaTauri,2021
16395,1069,117,1.0,\N,Aston Martin,2021
16396,1069,51,0.0,\N,Alfa Romeo,2021
16397,1069,3,0.0,\N,Williams,2021
16398,1069,210,0.0,\N,Haas F1 Team,2021
16399,1069,214,0.0,\N,Alpine F1 Team,2021
16400,1070,9,40.0,\N,Red Bull,2021
16401,1070,131,18.0,\N,Mercedes,2021
16402,1070,213,12.0,\N,AlphaTauri,2021
16403,1070,6,18.0,\N,Ferrari,2021
16404,1070,117,6.0,\N,Aston Martin,2021
16405,1070,51,4.0,\N,Alfa Romeo,2021
16406,1070,214,2.0,\N,Alpine F1 Team,2021
16407,1070,1,1.0,\N,McLaren,2021
16408,1070,3,0.0,\N,Williams,2021
16409,1070,210,0.0,\N,Haas F1 Team,2021
16410,1071,131,43.0,\N,Mercedes,2021
16411,1071,9,33.0,\N,Red Bull,2021
16412,1071,6,19.0,\N,Ferrari,2021
16413,1071,213,6.0,\N,AlphaTauri,2021
16414,1071,214,6.0,\N,Alpine F1 Team,2021
16415,1071,1,1.0,\N,McLaren,2021
16416,1071,117,0.0,\N,Aston Martin,2021
16417,1071,51,0.0,\N,Alfa Romeo,2021
16418,1071,3,0.0,\N,Williams,2021
16419,1071,210,0.0,\N,Haas F1 Team,2021
16420,1051,131,25.0,\N,Mercedes,2021
16421,1051,9,31.0,\N,Red Bull,2021
16422,1051,214,25.0,\N,Alpine F1 Team,2021
16423,1051,117,9.0,\N,Aston Martin,2021
16424,1051,6,10.0,\N,Ferrari,2021
16425,1051,1,2.0,\N,McLaren,2021
16426,1051,213,0.0,\N,AlphaTauri,2021
16427,1051,51,0.0,\N,Alfa Romeo,2021
16428,1051,210,0.0,\N,Haas F1 Team,2021
16429,1051,3,0.0,\N,Williams,2021
16430,1072,131,41.0,\N,Mercedes,2021
16431,1072,9,18.0,\N,Red Bull,2021
16432,1072,214,12.0,\N,Alpine F1 Team,2021
16433,1072,1,11.0,\N,McLaren,2021
16434,1072,213,8.0,\N,AlphaTauri,2021
16435,1072,6,10.0,\N,Ferrari,2021
16436,1072,51,2.0,\N,Alfa Romeo,2021
16437,1072,117,0.0,\N,Aston Martin,2021
16438,1072,3,0.0,\N,Williams,2021
16439,1072,210,0.0,\N,Haas F1 Team,2021
16440,1073,9,26.0,\N,Red Bull,2021
16441,1073,131,26.0,\N,Mercedes,2021
16442,1073,6,16.0,\N,Ferrari,2021
16443,1073,213,22.0,\N,AlphaTauri,2021
16444,1073,1,6.0,\N,McLaren,2021
16445,1073,214,6.0,\N,Alpine F1 Team,2021
16446,1073,117,0.0,\N,Aston Martin,2021
16447,1073,210,0.0,\N,Haas F1 Team,2021
16448,1073,3,0.0,\N,Williams,2021
16449,1073,51,0.0,\N,Alfa Romeo,2021
